t,skew,phase,vpp,filt,avg,amp,rms
1759794052.6454353,9.2055,331.397,0.55,0.60664,0.462318,0.259688,0.06369444
1759794052.8275878,-0.7898000000000001,331.568,0.55,0.60664,0.462318,0.240078,0.06397011
1759794052.9092495,9.2205,331.938,0.551042,0.61081,0.452396,0.240078,0.06397011
1759794053.0494664,-0.7651,332.45799999999997,0.548958,0.60638,0.45987,0.265052,0.06375274
1759794053.22806,9.2455,332.837,0.55,0.60208,0.452031,0.258724,0.06399265
1759794053.402813,9.2513,333.046,0.546875,0.60573,0.461406,0.27875,0.06420219
1759794053.59365,9.2513,333.046,0.546875,0.75195,0.45151,0.239896,0.06392338
1759794053.7689543,-0.7349,333.545,0.916667,0.60938,0.460026,0.252552,0.06420007
1759794053.9424412,9.270499999999998,333.738,0.554167,0.60938,0.467943,0.265885,0.06449082
1759794054.028515,9.2807,334.082,0.83125,0.71589,0.467943,0.265885,0.06449082
1759794054.1946533,-0.7101,334.437,0.558333,0.61367,0.457552,0.252474,0.06418107
1759794054.357299,9.3058,334.981,1.058333,0.81276,0.466953,0.25987,0.06449965
1759794054.522615,9.3105,335.178,0.551042,0.61094,0.475547,0.252995,0.06469347
1759794054.7056963,9.3105,335.178,0.551042,0.61094,0.475547,0.279583,0.06426409
1759794054.885641,-0.6801,335.517,0.55,0.61068,0.472083,0.30625,0.06457628
1759794054.9679782,9.3313,335.926,0.580208,0.61484,0.472083,0.30625,0.06457628
1759794055.1013596,-0.6650999999999999,336.058,0.555208,0.60872,0.461016,0.292943,0.06421895
1759794055.310097,9.345600000000001,336.058,0.554167,0.60599,0.468984,0.258151,0.06446351
1759794055.4782221,-0.6401,336.95799999999997,0.55625,0.60781,0.457943,0.259609,0.06416482
1759794055.6544569,-0.6401,336.95799999999997,0.547917,0.6082,0.467214,0.266432,0.06437689
1759794055.8397002,9.3655,337.16,0.547917,0.6082,0.467214,0.250937,0.06398687
1759794056.0121098,-0.625,337.498,0.545833,0.60143,0.456849,0.250937,0.06426806
1759794056.100009,9.3905,338.059,0.572917,0.62279,0.465495,0.278203,0.06426806
1759794056.2426689,-0.6,338.399,0.555208,0.61146,0.455,0.279375,0.06395878
1759794056.4255888,9.4105,338.399,0.577083,0.62109,0.464427,0.23901,0.06430261
1759794056.6023173,9.4184,339.022,0.551042,0.6069,0.473151,0.28612,0.06449025
1759794056.779417,9.4184,339.022,0.551042,0.61315,0.461589,0.293177,0.06419471
1759794056.9721673,-0.5751000000000001,339.297,0.551042,0.60651,0.458568,0.258542,0.06389641
1759794057.1496053,-0.5701,339.477,0.552083,0.60938,0.463333,0.253125,0.06415971
1759794057.3302052,9.4406,339.862,0.555208,0.60938,0.463333,0.253125,0.06392076
1759794057.4177947,-0.5450999999999999,340.377,0.610417,0.63411,0.458776,0.246458,0.06392076
1759794058.5298762,-0.8,331.201,0.68125,0.65286,0.474297,0.266536,0.06340376
1759794059.6348667,-0.9301,326.51800000000003,0.547917,0.60742,0.462214,0.259583,0.06325786
1759794059.806401,9.0755,326.719,0.546875,0.60273,0.452292,0.286276,0.06349207
1759794059.9810705,9.0755,326.719,0.546875,0.60469,0.461016,0.299193,0.06326535
1759794060.1654587,-0.9150999999999999,327.058,0.547917,0.60469,0.461016,0.253177,0.06353644
1759794060.2484643,9.100499999999998,327.618,0.557292,0.60807,0.451693,0.253177,0.06353644
1759794060.3769567,-0.8951,327.777,0.554167,0.60703,0.461979,0.286901,0.06327273
1759794060.5536156,-0.8951,327.777,0.547917,0.60065,0.452474,0.252474,0.06347785
1759794060.7441292,9.1156,328.16,0.547917,0.60065,0.452474,0.265625,0.06325708
1759794060.9227614,-0.8751,328.497,0.555208,0.6069,0.45388,0.259271,0.06356628
1759794061.0067186,9.1356,328.88,0.558333,0.61068,0.45388,0.259271,0.06356628
1759794061.1444614,-0.8551,329.216,0.547917,0.60065,0.459271,0.273594,0.0633101
1759794061.3370802,9.1563,329.627,0.546875,0.60417,0.454635,0.241432,0.06358212
1759794061.5119321,-0.8301,330.118,0.55625,0.60456,0.460182,0.252083,0.06333009
1759794061.688615,-0.8301,330.118,0.55625,0.62891,0.45651,0.239635,0.06369826
1759794061.8837137,9.180499999999999,330.499,0.615625,0.62917,0.459349,0.279193,0.06351035
1759794062.0698166,-0.8151,330.657,0.546875,0.61094,0.467995,0.246432,0.06329612
1759794062.2456193,-0.8101,330.837,0.546875,0.60846,0.458203,0.286198,0.06356534
1759794062.4558015,9.2055,331.398,0.557292,0.60404,0.460469,0.273177,0.06382217
1759794062.632535,-0.7801,331.91700000000003,0.554167,0.60638,0.459792,0.279115,0.06354071
1759794062.8063831,-0.7801,331.91700000000003,0.554167,0.60885,0.460469,0.273151,0.06386969
1759794062.999466,9.2306,332.3,0.558333,0.60885,0.460469,0.274896,0.0635759
1759794063.179058,-0.7601,332.638,0.557292,0.60495,0.461068,0.272474,0.06393645
1759794063.2666454,9.2556,333.201,0.86875,0.73594,0.460755,0.272474,0.06393645
1759794063.418742,-0.7401000000000001,333.358,0.551042,0.60612,0.461406,0.278932,0.06363707
1759794063.5897102,9.270499999999998,333.738,0.553125,0.61055,0.459557,0.272708,0.06395312
1759794063.769227,9.2806,334.1,0.552083,0.6138,0.467292,0.260755,0.06420332
1759794063.9638853,-0.7101,334.1,0.55625,0.61393,0.45599,0.272891,0.06392052
1759794064.1462674,9.3055,335.0,0.563542,0.61224,0.464583,0.30612,0.06423062
1759794064.3314161,9.3055,335.0,0.548958,0.61055,0.455052,0.273073,0.06388627
1759794064.5303402,-0.69,335.16,0.548958,0.61237,0.464661,0.312839,0.06417737
1759794064.7082531,-0.6751,335.36,0.548958,0.60573,0.455,0.279792,0.06384517
1759794064.8803751,-0.6751,335.697,0.548958,0.60573,0.464193,0.246589,0.06415889
1759794064.9663188,9.3405,336.257,0.622917,0.62982,0.464193,0.246589,0.06415889
1759794065.1094236,-0.6501,336.598,0.554167,0.60482,0.455547,0.252969,0.06384108
1759794065.2865684,9.3655,337.158,0.55625,0.6056,0.461354,0.252552,0.06413656
1759794065.465053,9.3655,337.158,0.54375,0.60508,0.455885,0.246146,0.06383237
1759794065.6514359,-0.6279,337.399,0.54375,0.60508,0.455885,0.298776,0.06408704
1759794065.8256903,9.3805,337.699,0.551042,0.60365,0.460651,0.259688,0.06384367
1759794065.912179,-0.6101,338.037,0.726042,0.68398,0.456094,0.259688,0.06384367
1759794066.046608,9.3956,338.24,0.546875,0.60143,0.460469,0.279063,0.06404732
1759794066.2307281,9.3956,338.24,0.547917,0.60677,0.456953,0.279115,0.06376624
1759794066.4124405,-0.5851,338.757,0.545833,0.59974,0.46651,0.286719,0.06351516
1759794066.587573,-0.5851,338.938,0.545833,0.60195,0.455391,0.246146,0.06376558
1759794066.780728,9.4255,339.317,0.553125,0.60195,0.463828,0.259844,0.06359045
1759794066.9649405,-0.565,339.658,0.561458,0.60469,0.471146,0.271875,0.06339709
1759794067.14266,-0.5551,340.017,0.54375,0.59427,0.477969,0.258854,0.06320845
1759794068.299431,9.1555,329.598,0.545833,0.60286,0.45362,0.285677,0.06371644
1759794069.4575224,-0.9551,325.618,0.5375,0.59479,0.459635,0.23724,0.06307009
1759794069.6154885,9.0563,326.027,0.5375,0.59466,0.449896,0.279141,0.06331495
1759794069.7897577,-0.9301,326.515,0.551042,0.60273,0.457448,0.239714,0.06304699
1759794069.9780838,-0.9301,326.515,0.551042,0.59023,0.450443,0.291458,0.06323991
1759794070.155057,9.0856,327.04,0.542708,0.60052,0.457214,0.277656,0.06297851
1759794070.332928,-0.9100999999999999,327.237,0.546875,0.60052,0.463568,0.256068,0.0628083
1759794070.5338707,-0.9051,327.41700000000003,0.538542,0.59779,0.463568,0.26763,0.06307048
1759794070.721074,9.105500000000001,327.799,0.547917,0.60039,0.460495,0.26599,0.06292102
1759794070.8896708,-0.8851,328.137,0.558333,0.60156,0.460495,0.26599,0.0632075
1759794071.0905,9.1255,328.518,0.551042,0.59935,0.450495,0.245313,0.06292168
1759794071.2699072,-0.8651000000000001,328.858,0.533333,0.59492,0.465833,0.239792,0.06272605
1759794071.3531778,-0.8551,329.218,0.535417,0.59596,0.465833,0.239792,0.06272605
1759794071.5004709,9.1606,329.782,0.898958,0.73932,0.45349,0.272813,0.06303129
1759794071.6778286,-0.8350000000000001,329.939,0.541667,0.6013,0.46138,0.232839,0.06284384
1759794071.8489623,-0.83,330.119,0.541667,0.59323,0.469531,0.259427,0.0625975
1759794072.044672,-0.83,330.119,0.541667,0.59323,0.457057,0.259818,0.06281351
1759794072.2235923,9.180499999999999,330.498,0.529167,0.59023,0.464219,0.285234,0.06261738
1759794072.4024518,-0.8051,331.017,0.572917,0.60807,0.471276,0.259063,0.06249735
1759794072.5879393,-0.7950999999999999,331.378,0.572917,0.60807,0.471276,0.299609,0.06279681
1759794072.7746766,9.215599999999998,331.762,0.760417,0.68034,0.458594,0.292552,0.0627567
1759794072.9499457,-0.7751,332.098,0.614583,0.6263,0.47401,0.272969,0.06261374
1759794073.0316775,-0.7701,332.277,0.538542,0.59831,0.47401,0.272969,0.06261374
1759794073.1789446,9.2456,332.84,0.554167,0.60352,0.461484,0.265807,0.06291624
1759794073.355247,-0.7451,333.176,0.547917,0.6043,0.469245,0.273021,0.06272761
1759794073.529971,-0.7451,333.176,0.542708,0.59648,0.458333,0.246432,0.0629232
1759794073.7222595,9.2613,333.406,0.542708,0.59648,0.458333,0.266198,0.06270308
1759794073.8958004,-0.7351000000000001,333.538,0.540625,0.59193,0.466563,0.245833,0.06298452
1759794073.9802089,9.2805,334.099,0.540625,0.60104,0.455,0.245833,0.06298452
1759794074.1131191,-0.7051,334.617,0.544792,0.59987,0.462318,0.253073,0.0628129
1759794074.3006566,-0.7051,334.617,0.5375,0.5974,0.452839,0.285286,0.06309589
1759794074.4843469,9.3055,334.999,0.552083,0.60156,0.454792,0.252917,0.06339143
1759794074.6893103,9.3055,334.999,0.54375,0.61302,0.453255,0.252786,0.06317443
1759794074.874225,9.3305,335.899,0.533333,0.59961,0.45362,0.27974,0.06343371
1759794075.048038,9.3355,336.079,0.539583,0.59674,0.462292,0.239635,0.06370735
1759794075.2438042,-0.65,336.079,0.545833,0.60143,0.451693,0.272292,0.06339812
1759794075.4275007,9.3605,336.979,0.553125,0.60833,0.46026,0.279349,0.06364612
1759794075.6020193,9.3605,336.979,0.553125,0.60807,0.450104,0.252057,0.06332336
1759794075.7781196,-0.6301,337.317,0.545833,0.60807,0.450104,0.272891,0.06353411
1759794075.9695518,9.3756,337.52,0.545833,0.59753,0.458698,0.272891,0.06319299
1759794076.0513308,-0.61,338.04200000000003,0.542708,0.59388,0.449271,0.279427,0.06319299
1759794076.1815395,9.3955,338.239,0.541667,0.60638,0.459036,0.259844,0.06347311
1759794076.378468,9.3955,338.239,0.541667,0.6,0.451771,0.252604,0.06315508
1759794076.4647913,-0.5951,338.576,0.54375,0.6,0.451771,0.252604,0.06315508
1759794076.6103406,-0.5851,338.936,0.680208,0.64974,0.459844,0.260026,0.06298965
1759794076.7883673,-0.5851,338.936,0.680208,0.60299,0.449922,0.233021,0.06330876
1759794076.9771333,9.4255,339.319,0.548958,0.60299,0.449922,0.266458,0.06307161
1759794077.171491,-0.5601,339.838,0.56875,0.59805,0.466172,0.259531,0.06285001
1759794077.3443031,-0.5551,340.01800000000003,0.54375,0.60143,0.455781,0.254635,0.06316366
1759794078.5234752,-0.8400000000000001,329.762,0.733333,0.66563,0.463776,0.239427,0.06291388
1759794079.6487246,9.0405,325.459,0.711458,0.65052,0.452214,0.273151,0.06250031
1759794079.8166215,-0.9551,325.617,0.525,0.58451,0.459323,0.246172,0.06225131
1759794079.994308,9.060500000000001,325.617,0.557292,0.60091,0.448776,0.292917,0.06248702
1759794080.1806667,9.060500000000001,326.178,0.557292,0.60091,0.45625,0.254401,0.06230452
1759794080.3592374,-0.925,326.698,0.534375,0.59167,0.463594,0.273073,0.06214201
1759794080.5350516,-0.9201,326.877,0.532292,0.59167,0.463594,0.259115,0.06233954
1759794080.724729,9.0855,327.08,0.536458,0.58672,0.452135,0.259115,0.062155
1759794080.8113587,-0.9,327.605,0.764583,0.68177,0.459297,0.259271,0.062155
1759794080.9447417,9.105500000000001,327.798,0.528125,0.58294,0.449115,0.266224,0.06234512
1759794081.1532657,9.105500000000001,327.798,0.535417,0.5901,0.457161,0.239635,0.06215063
1759794081.3417008,9.1313,328.726,0.563542,0.6013,0.447188,0.272917,0.06238975
1759794081.509904,-0.86,329.039,0.526042,0.58581,0.454245,0.293255,0.0621291
1759794081.7032769,-0.86,329.039,0.526042,0.58958,0.44526,0.245391,0.06232221
1759794081.8792036,9.150500000000001,329.419,0.729167,0.66341,0.452656,0.249661,0.06214654
1759794082.0493433,-0.8450000000000001,329.58,0.729167,0.66341,0.452656,0.249661,0.06244063
1759794082.1366303,9.1705,330.139,0.715625,0.6599,0.443516,0.272813,0.06244063
1759794082.3087125,-0.825,330.299,0.526042,0.58607,0.451849,0.246458,0.06214698
1759794082.4577537,9.1882,330.749,0.53125,0.57982,0.443307,0.273099,0.06229668
1759794082.6328433,9.195500000000001,330.749,0.528125,0.58438,0.451068,0.259557,0.06250018
1759794082.8228397,9.195500000000001,331.039,0.528125,0.58438,0.451068,0.240573,0.06216189
1759794082.9990687,-0.7950999999999999,331.378,0.529167,0.58529,0.448958,0.280859,0.06236235
1759794083.1757889,9.2154,331.756,0.53125,0.58424,0.448958,0.253099,0.06257082
1759794083.2669787,9.225499999999998,332.119,0.529167,0.59167,0.456042,0.253099,0.06257082
1759794083.4148328,-0.7699999999999999,332.278,0.529167,0.58581,0.44487,0.27388,0.06219763
1759794083.5930312,9.2405,332.657,0.521875,0.57409,0.451823,0.233281,0.06236377
1759794083.7681017,-0.75,332.999,0.523958,0.57591,0.442292,0.293542,0.06200901
1759794083.953778,-0.75,332.999,0.523958,0.57591,0.442292,0.272865,0.06228584
1759794084.1290033,9.2655,333.559,0.534375,0.58451,0.449688,0.272865,0.06244934
1759794084.2204819,9.270499999999998,333.74,0.521875,0.5819,0.457344,0.26763,0.06244934
1759794084.3675234,-0.7201,334.076,0.529167,0.58229,0.446432,0.280339,0.06205485
1759794084.541091,9.2906,334.46,0.522917,0.58255,0.454193,0.25625,0.06229406
1759794084.7189772,9.3056,334.958,0.527083,0.57669,0.461146,0.273281,0.06247544
1759794084.8962,9.3156,334.958,0.519792,0.58164,0.466953,0.287813,0.06262666
1759794085.0860164,9.3156,335.361,0.519792,0.62279,0.454661,0.281771,0.06221962
1759794085.2738035,-0.6700999999999999,335.521,0.521875,0.58685,0.444583,0.260417,0.06183555
1759794085.447992,-0.6700999999999999,335.878,0.528125,0.58151,0.451901,0.253672,0.06210393
1759794085.6309748,9.3405,336.26,0.528125,0.58151,0.451901,0.274141,0.0617453
1759794085.8115695,-0.6501,336.598,0.525,0.58255,0.442031,0.253802,0.06146364
1759794085.8928401,-0.6401,336.957,0.522917,0.58125,0.443672,0.253802,0.06146364
1759794086.0533965,9.3706,337.297,0.525,0.58073,0.441771,0.261276,0.06164353
1759794086.2143714,-0.6251,337.497,0.522917,0.58164,0.444193,0.247135,0.06141935
1759794086.3985846,-0.6251,337.497,0.521875,0.57708,0.442422,0.267839,0.06161277
1759794086.579385,9.385599999999998,337.881,0.521875,0.5737,0.444297,0.272839,0.06134768
1759794086.7531302,-0.6001,338.396,0.516667,0.5737,0.444297,0.257604,0.06154644
1759794086.9320607,9.4105,338.779,0.519792,0.57174,0.443125,0.257604,0.06172761
1759794087.0170007,9.4205,339.14,0.580208,0.59388,0.449818,0.280911,0.06172761
1759794087.1788142,-0.5701,339.478,0.513542,0.57721,0.439297,0.300078,0.06137405
1759794087.3403194,9.4355,339.679,0.529167,0.58216,0.447188,0.2675,0.06163455
1759794087.5174751,9.4355,339.679,0.529167,0.58984,0.438568,0.280911,0.06135822
1759794087.7089949,-0.555,340.019,0.536458,0.58984,0.438568,0.280911,0.06158979
1759794088.8760605,9.1555,329.599,0.525,0.57799,0.44125,0.260391,0.06147755
1759794090.0018919,9.0456,325.641,0.623958,0.6082,0.438958,0.234479,0.06094093
1759794090.176938,9.0505,325.819,0.51875,0.56953,0.445781,0.225156,0.06106551
1759794090.3779566,9.0505,325.819,0.51875,0.56953,0.436458,0.280964,0.06070968
1759794090.5671437,9.0756,326.158,0.51875,0.57539,0.444688,0.261094,0.06093642
1759794090.749098,9.0856,327.08,0.527083,0.57461,0.451927,0.268229,0.06117775
1759794090.937579,-0.9100999999999999,327.08,0.508333,0.56146,0.441016,0.286901,0.06079584
1759794091.1209197,9.1063,327.238,0.513542,0.57604,0.448698,0.241224,0.06103223
1759794091.2987351,9.1063,327.826,0.511458,0.56302,0.438203,0.234271,0.06069947
1759794091.4889076,-0.8901,327.957,0.511458,0.56302,0.438203,0.241068,0.0609771
1759794091.670872,9.1255,328.52,0.551042,0.58385,0.445234,0.247604,0.06071897
1759794091.7527385,-0.8701,328.677,0.5125,0.5707,0.435365,0.247604,0.06071897
1759794091.8810146,9.1455,329.239,0.514583,0.57487,0.442969,0.264792,0.06099092
1759794092.0833788,9.1455,329.239,0.510417,0.57031,0.43276,0.26125,0.06072824
1759794092.2568915,9.1655,329.958,0.53125,0.58646,0.440677,0.27375,0.06102847
1759794092.431336,9.1655,329.958,0.53125,0.58646,0.432109,0.240938,0.06076643
1759794092.6222537,-0.8351,329.937,0.5125,0.56914,0.432109,0.240938,0.06101172
1759794092.800696,9.175600000000001,330.32,0.514583,0.56862,0.439245,0.274505,0.06075861
1759794092.88245,-0.8099999999999999,330.839,0.519792,0.57409,0.433724,0.274505,0.06075861
1759794093.0184863,-0.8051,331.01800000000003,0.514583,0.57227,0.44112,0.268151,0.06049159
1759794093.2053173,9.215599999999998,331.762,0.547917,0.58125,0.432708,0.255026,0.06078088
1759794093.3822591,9.2205,331.939,0.515625,0.57591,0.440286,0.274271,0.06106267
1759794093.5656412,9.2205,331.939,0.51875,0.57813,0.43276,0.248073,0.06080739
1759794093.7520292,-0.7701,332.277,0.51875,0.57617,0.439661,0.254844,0.0610696
1759794093.9275823,9.2355,332.478,0.515625,0.57617,0.434557,0.227734,0.06084158
1759794094.112108,-0.7501,332.998,0.530208,0.57682,0.434557,0.26125,0.06072241
1759794094.2929397,-0.7401000000000001,333.358,0.654167,0.62461,0.44237,0.26125,0.0610851
1759794094.4738457,9.270499999999998,333.739,0.526042,0.58333,0.433281,0.267578,0.06137901
1759794094.5575619,9.275500000000001,333.918,0.516667,0.5806,0.441354,0.267578,0.06137901
1759794094.709701,-0.7151,334.255,0.521875,0.58268,0.433724,0.240469,0.06114825
1759794094.8850296,9.2955,334.622,0.517708,0.5737,0.440755,0.273047,0.06137095
1759794095.0567467,9.3055,334.999,0.51875,0.58073,0.447682,0.247057,0.0616279
1759794095.2485528,9.3055,334.999,0.51875,0.58385,0.438438,0.260104,0.06135577
1759794095.424913,-0.6801,335.51800000000003,0.529167,0.57461,0.445911,0.248802,0.0615966
1759794095.6029613,9.3255,335.719,0.515625,0.57461,0.445911,0.248802,0.0612791
1759794095.6869848,-0.6700999999999999,335.877,0.523958,0.57786,0.436328,0.280417,0.0612791
1759794095.8474884,9.3405,336.259,0.521875,0.57826,0.445234,0.247214,0.06151647
1759794096.0173707,-0.6449,336.785,0.51875,0.57096,0.435573,0.253177,0.06122663
1759794096.1924162,9.3656,336.785,0.519792,0.57721,0.444245,0.273542,0.06146809
1759794096.3768418,9.3656,337.159,0.519792,0.57721,0.434922,0.300339,0.06118522
1759794096.5563493,-0.625,337.5,0.51875,0.5694,0.434922,0.249766,0.06141693
1759794096.6424863,9.3806,337.701,0.525,0.57734,0.443359,0.249766,0.06141693
1759794096.7717068,-0.6101,338.037,0.517708,0.58138,0.435417,0.247188,0.0611463
1759794096.976457,-0.6101,338.037,0.520833,0.57799,0.442995,0.247344,0.06143481
1759794097.1529467,-0.5901,338.756,0.521875,0.57982,0.437135,0.26724,0.06118407
1759794097.3482885,-0.5901,338.756,0.527083,0.58659,0.442057,0.266016,0.06142765
1759794097.5338078,-0.5651,339.657,0.519792,0.57982,0.438047,0.280859,0.0611764
1759794097.7099204,-0.5651,339.657,0.527083,0.58086,0.440885,0.274089,0.06144391
1759794097.8919451,9.445500000000001,340.038,0.527083,0.58086,0.440885,0.280677,0.06121771
1759794099.0575545,-0.855,329.218,0.521875,0.57292,0.439505,0.242891,0.06124698
1759794100.1965165,-0.9548,325.628,0.514583,0.56758,0.439036,0.251302,0.06124349
1759794100.3773184,9.0505,325.628,0.514583,0.57279,0.438984,0.239688,0.06147242
1759794100.5658977,9.0505,325.819,0.514583,0.57956,0.43987,0.279375,0.06126294
1759794100.7489326,-0.9401,326.157,0.519792,0.61719,0.439688,0.246354,0.06155202
1759794100.9285936,9.0704,326.492,0.558333,0.5957,0.448542,0.293229,0.06183441
1759794101.1089194,9.0805,326.899,0.558333,0.5957,0.448542,0.312943,0.06158651
1759794101.3082058,-0.9100999999999999,327.237,0.529167,0.58893,0.438229,0.312943,0.06193799
1759794101.4823406,9.105500000000001,327.798,0.555208,0.59479,0.446146,0.286432,0.06165961
1759794101.6784694,-0.885,328.138,0.519792,0.57813,0.436589,0.286432,0.06148215
1759794101.8688114,-0.88,328.318,0.527083,0.62435,0.437734,0.264948,0.06183873
1759794102.0396774,9.125599999999999,328.521,0.645833,0.62435,0.437734,0.253047,0.06160967
1759794102.1218238,-0.8651000000000001,328.85699999999997,0.522917,0.57904,0.443073,0.253047,0.06160967
1759794102.282773,-0.8551,329.217,0.527083,0.58424,0.450443,0.252656,0.06149045
1759794102.4476388,9.1555,329.6,0.525,0.57891,0.440833,0.239661,0.06174927
1759794102.6334012,-0.8331000000000001,329.6,0.522917,0.58398,0.448906,0.23888,0.06150111
1759794102.840368,9.1755,330.012,0.522917,0.57773,0.439115,0.24625,0.06175413
1759794103.009037,-0.8151,330.658,0.530208,0.58659,0.447188,0.252891,0.06164128
1759794103.1842306,-0.8151,330.658,0.530208,0.58099,0.438724,0.286276,0.06190639
1759794103.391446,9.197500000000002,331.112,0.529167,0.58099,0.447083,0.27276,0.06171895
1759794103.567686,-0.7950999999999999,331.377,0.573958,0.60221,0.439505,0.252422,0.06204544
1759794103.741035,9.2205,331.939,0.573958,0.60221,0.439505,0.265964,0.06181839
1759794103.8282683,-0.7751,332.098,0.523958,0.58138,0.447604,0.265964,0.06181839
1759794103.9691796,9.2355,332.479,0.533333,0.58555,0.441484,0.259453,0.06211679
1759794104.1455228,-0.7529,332.899,0.53125,0.58815,0.448125,0.243073,0.06189299
1759794104.3396053,-0.7529,332.899,0.53125,0.59648,0.442708,0.266172,0.06222698
1759794104.5307953,9.2555,333.199,0.53125,0.58724,0.448021,0.246068,0.06199659
1759794104.7057164,-0.7251,333.897,0.555208,0.5957,0.45513,0.273047,0.06181858
1759794104.880251,-0.7251,333.897,0.555208,0.58659,0.446406,0.259948,0.06209932
1759794105.0723617,9.2805,334.099,0.530208,0.58659,0.446406,0.239896,0.06193513
1759794105.2559881,-0.7101,334.438,0.53125,0.58594,0.462474,0.284974,0.0618044
1759794105.4305832,-0.7001000000000001,334.797,0.534375,0.58789,0.462474,0.284974,0.06208553
1759794105.5205984,9.3155,335.359,0.539583,0.5888,0.452109,0.252813,0.06208553
1759794105.6574082,-0.6751,335.696,0.538542,0.59141,0.458125,0.259844,0.06187037
1759794105.8433468,9.3305,335.898,0.541667,0.59609,0.447266,0.233099,0.06219064
1759794106.0335734,-0.6579999999999999,335.898,0.526042,0.58659,0.455417,0.273047,0.06201365
1759794106.2165415,9.3505,336.316,0.535417,0.59128,0.445781,0.273021,0.06231316
1759794106.3937654,9.3505,336.619,0.535417,0.58711,0.453776,0.299219,0.0621474
1759794106.588456,-0.6401,336.957,0.530208,0.58711,0.453776,0.299219,0.06242498
1759794106.773509,9.3755,337.52,0.530208,0.59167,0.443646,0.286302,0.06223999
1759794106.946135,-0.62,337.678,0.53125,0.58294,0.451406,0.286302,0.06251319
1759794107.1581645,9.390600000000001,338.018,0.530208,0.58451,0.442708,0.252917,0.06230663
1759794107.3355067,-0.6051,338.216,0.529167,0.58398,0.444036,0.246198,0.0626143
1759794107.4192846,9.4106,338.78,0.538542,0.59518,0.444036,0.246198,0.0626143
1759794107.5707538,-0.5751000000000001,339.297,0.601042,0.61706,0.449714,0.272474,0.06237446
1759794107.755397,-0.5651,339.657,0.541667,0.59297,0.458438,0.306146,0.06223341
1759794107.9474003,9.4405,339.657,0.532292,0.59232,0.448255,0.258125,0.06246667
1759794108.1380055,-0.55,340.199,0.535417,0.59193,0.456042,0.246615,0.06225482
1759794109.272529,9.1612,329.804,0.528125,0.58984,0.445651,0.260781,0.06277472
1759794110.4154153,9.0564,325.989,0.528125,0.58542,0.445703,0.263099,0.0624929
1759794110.5862188,-0.9351,326.337,0.528125,0.58633,0.445547,0.273125,0.06219893
1759794110.758153,-0.9351,326.337,0.528125,0.58659,0.447656,0.260104,0.06244689
1759794110.9466827,9.0706,326.54,0.539583,0.58659,0.447656,0.260104,0.06218293
1759794111.1309586,-0.9201,326.882,0.532292,0.58893,0.447161,0.305781,0.06251188
1759794111.2176447,9.0905,327.26,0.548958,0.59857,0.447552,0.253229,0.06251188
1759794111.3666916,-0.8951,327.778,0.541667,0.59622,0.446901,0.279583,0.06231439
1759794111.5420256,-0.8901,327.95799999999997,0.540625,0.59167,0.454479,0.239688,0.06212283
1759794111.7248914,9.1205,328.339,0.536458,0.59466,0.445495,0.279219,0.06245859
1759794111.9224203,-0.8701,328.339,0.55,0.59857,0.453203,0.263125,0.06233183
1759794112.0987203,9.1356,328.88,0.539583,0.5901,0.444844,0.253047,0.06263218
1759794112.2804203,9.1504,329.374,1.004167,0.78828,0.454323,0.23276,0.06292549
1759794112.4744914,9.1504,329.374,0.539583,0.59349,0.448281,0.252969,0.06266533
1759794112.6581173,9.1704,329.757,0.546875,0.60495,0.453073,0.253125,0.06300976
1759794112.8343096,9.1704,330.136,0.54375,0.60078,0.447865,0.259297,0.06274299
1759794113.0185044,-0.8251000000000001,330.297,0.54375,0.60078,0.447865,0.259297,0.0630919
1759794113.1003988,9.1855,330.679,0.552083,0.59792,0.453229,0.252526,0.0630919
1759794113.2317605,-0.8001,331.198,0.561458,0.6069,0.449271,0.252474,0.06288391
1759794113.413049,9.2105,331.198,0.555208,0.60417,0.454688,0.274375,0.0632462
1759794113.6032345,9.2105,331.579,0.555208,0.60417,0.454688,0.252865,0.06304722
1759794113.7794383,-0.7850999999999999,331.738,0.542708,0.60573,0.453646,0.278333,0.06341974
1759794113.8602102,9.225499999999998,332.118,0.553125,0.60573,0.453646,0.278333,0.06341974
1759794113.9903982,-0.7651,332.45799999999997,0.544792,0.60794,0.451354,0.251536,0.06324981
1759794114.179926,-0.7651,332.45799999999997,0.552083,0.60534,0.453047,0.236693,0.06357544
1759794114.3666463,9.2505,333.018,0.928125,0.76003,0.452396,0.265781,0.06338244
1759794114.5409892,-0.7398,333.368,0.928125,0.60065,0.454583,0.278776,0.06364318
1759794114.7303631,9.2683,333.624,0.551042,0.60065,0.454583,0.252422,0.06342648
1759794114.9037921,-0.725,333.899,0.547917,0.60677,0.462604,0.273125,0.06326115
1759794115.0976233,-0.7201,334.077,0.548958,0.6099,0.462604,0.273125,0.06358047
1759794115.2814047,9.2955,334.639,0.552083,0.61146,0.452005,0.252682,0.06334202
1759794115.4598932,-0.695,334.979,0.553125,0.60234,0.461172,0.272214,0.06318767
1759794115.5475328,-0.6801,335.517,0.55,0.60898,0.467995,0.272214,0.06318767
1759794115.7096891,9.3256,335.721,0.55,0.60065,0.456823,0.252292,0.06344762
1759794115.883337,-0.6650999999999999,336.057,0.553125,0.60117,0.46651,0.305208,0.06322948
